id,slug,shortDescription,latitude,longitude,locationAccuracy,address,county,country,operator,name,classifications,icon,operational,permittedInstallationLicenseIssued,firstImportedAt,lastImportedAt
"2231","2239-agroramadera-les-costes","Granja de porcina en Lérida","41.798263","0.974621","Coordinates","Afores,30   Poligon 2 Parcel.la 69, 25616, Montgai, Lleida, España","Lérida","Cataluña","Agroramadera Les Costes S.l.","Agroramadera Les Costes","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2235","10504-dolcet-esteve","Granja de porcina en Lleida","41.612546","0.454111","Coordinates","Pol Agr. 8 , Par. 133, 25180, Alcarràs, Lleida, España","Lleida","Catalunya","Dolcet Esteve, Sl","Dolcet Esteve","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2285","10699-explotacion-de-ganado-porcino","Granja de porcina en Murcia","37.940012","-1.742749","Coordinates","Loma De Gales, Almendricos, 30893, Lorca, Murcia, España","Murcia","Región de Murcia","Puente Vao S.l","Explotación De Ganado Porcino","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2489","6122-herdemon-sl","Granja de porcina en Segovia","41.159658","-4.679532","Coordinates","1, Montejo De Arevalo, 40468, Montejo De Arévalo, Segovia, España","Segovia","Castilla y León","Herdemón S.l.","Herdemón, S.l","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2580","8207-valdevascones-sl","Granja de porcina y cerdas en Soria","41.576111","-3.411667","Coordinates","Camino Valdevascones, Valdanzo, 42320, Langa De Duero, Soria, España","Soria","Castilla y León","Valdevascones, S.l.","Valdevascones, S.l.","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2613","2502-es440560000119-caminreal","Granja de porcina en Teruel","40.842788","-1.296035","Coordinates","Parcelas 31, 32 Y 33 Del Polígono 14, Caminreal, 44350, Teruel, España","Teruel","Aragón","Granja El Toscal","Caminreal","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2639","9366-es440340000034-cerdos-banon","Granja de porcina en Teruel","40.839255","-1.190677","Coordinates","14, Bañon, 44357, Bañón, Teruel, España","Teruel","Aragón","Crianzas Campo Vivo, S.l.","Cerdos-bañón","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2641","6941-es442460000032-cerdos-valderrobres","Granja de porcina y cerdas en Teruel","40.854629","0.12514","Coordinates","42 Parcela 110, Valderrobres, 44580, Teruel, España","Teruel","Aragón","Explotaciones Pellicer Sorolla S.l.","Cerdos-valderrobres","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2729","7278-porcirobledo-sl","Granja de porcina en Toledo","39.6125","-4.8853","Coordinates","Pol. 8 Parcelas 153 Y 154  Paraje Valdecelada Alcaudete De La Jara, Alcaudete De La Jara, 45686, Toledo, España","Toledo","Castilla-La Mancha","Porcirobledo S.l.","Porcirobledo S.l.","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2734","7615-ganados-navigan-sl","Granja de porcina en Ciudad Real","39.4047","-4.3539","Coordinates","Parcela 119 Polígono 49  Menasalbas (toledo), Menasalbas, 45164, Toledo, España","Ciudad Real","Castilla-La Mancha","Ganados Navigán, S.l.","Ganados Navigán, S.l.","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2782","4444-jadiga-actividades-sl","Granja de porcina en Valladolid","42.18995","-5.1948","Coordinates","1, Villalba De La Loma, 47689, Valladolid, España","Valladolid","Castilla y León","Jadiga Actividades","Jadiga Actividades, S.l.","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2826","7886-agrofuentelcarnero-sl","Granja de porcina en Zamora","41.317861","-5.696614","Coordinates","7 (camino Cuelgamures), Fuente El Carnero, 49706, Corrales Del Vino, Zamora, España","Zamora","Castilla y León","Agrofuentelcarnero S.l.","Agrofuentelcarnero S.l.","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2900","6177-es502520000136-cerdos-tauste","Granja de porcina y cerdas en Zaragoza","42.017458","-1.262988","Coordinates","Poligono 19, Parcelas 78 Y 79, Tauste, 50660, Zaragoza, España","Zaragoza","Aragón","Soryer-97 S.l","Cerdos-tauste","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2919","9686-es502520000164-tauste","Granja de porcina en Zaragoza","42.007392","-1.307039","Coordinates","Poligono 17; Parcela 67, Tauste, 50660, Zaragoza, España","Zaragoza","Aragón","Alfalfas Anso, S.l.","Tauste","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2942","4066-es502520000151-cerdos-tauste","Granja de porcina y cerdas en Zaragoza","41.931489","-1.113729","Coordinates","Las Rozas, Sancho Abarca, 50660, Tauste, Zaragoza, España","Zaragoza","Aragón","Granja El Pinadillo, S.l.l.","Cerdos-tauste","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2947","9348-es500230000023-cerdos-almonacid-de-la-cuba","Granja de porcina en Zaragoza","41.280548","-0.821411","Coordinates","Viñaza, Almonacid De La Cuba, 50133, Zaragoza, España","Zaragoza","Aragón","Hnos. Gimeno Ordovas S.l.","Cerdos-almonacid De La Cuba","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"2970","11291-es500950000286-ejea-de-los-caballeros","Granja de porcina y cerdas en Zaragoza","42.138075","-1.212445","Coordinates","104, Parcela, Bardena Del Caudillo, 50694, Ejea De Los Caballeros, Zaragoza, España","Zaragoza","Aragón","Explotacion Ganadera Virgen Del Pilar, S.l.","Es500950000286 Ejea De Los Caballeros","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3054","9480-moli-denfesta","Granja de porcina en Lérida","41.779518","1.470747","Coordinates","Moli D'enfesta, 08281, Molsosa, La, Lleida, España","Lérida","Cataluña","Canals De Castellfollit, S.l.","Molí D´enfesta","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3120","8512-taboada-integral-sl","Granja de porcina y cerdas en A Coruña","43.08696","-8.21263","Coordinates","Lugar O Pazo, Castro (o), 15685, Mesía, Coruña (a), España","A Coruña","","Taboada Integral Sl","Taboada Integral Sl","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3246","7111-phg-seleccion","Granja de porcina en Valencia","39.845558","-1.049616","Coordinates","Poligono 5, Parcela 297, 46178, Alpuente, Valencia/valència, España","Valencia","Comunidad Valenciana","Phg Seleccion","Phg-selección","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3321","10970-es502980000072-zuera","Granja de porcina en Zaragoza","41.868543","-0.790133","Coordinates","Parcela, Zuera, 50800, Zaragoza, España","Zaragoza","Aragón","The Green Pig, S.l.","Zuera","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3340","4057-es502520000127-cerdos-tauste","Granja de porcina y cerdas en Zaragoza","41.863772","-1.203071","Coordinates","Las Rozas, Sancho Abarca, 50660, Tauste, Zaragoza, España","Zaragoza","Aragón","Explotaciones Porcinas Aragonesas S.l","Cerdos-tauste","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3351","4051-es502520000130-cerdos-tauste","Granja de porcina y cerdas en Zaragoza","41.854798","-1.2132","Coordinates","Parcela 24, Polígono 5, Tauste, 50660, Zaragoza, España","Zaragoza","Aragón","Alemi Agricola S.l.","Cerdos-tauste","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3358","10992-es501050000801-fayon","Granja de avícola en Zaragoza","41.25246","0.337301","Coordinates","De La Tarde, Fayon, 50795, Fayón, Zaragoza, España","Zaragoza","Aragón","Agropecuaria Aguisol","Fayón","GranjaAvícolaIntensiva","https://granjastransparentes.es/images/animals/poultry.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3402","1195-es221760000023-peraltilla","Granja de porcina en Huesca","42.058683","-0.014711","Coordinates","Canal De Cinca, Peraltilla, 22311, Huesca, España","Huesca","Aragón","Finca La Grande","Peraltilla","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3404","10599-es220210000039-cerdos-almudevar","Granja de porcina en Huesca","42.063574","-0.592555","Coordinates","15, Almudevar, 22270, Almudévar, Huesca, España","Huesca","Aragón","Puertoave","Cerdos-almudevar","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3405","9618-es221160000136-granen","Granja de porcina en Huesca","41.846978","-0.380699","Coordinates","Pol 13, Parc 360, Montesusin, 22269, Grañén, Huesca, España","Huesca","Aragón","Granja Evaristo Cb","Grañén","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3436","1867-castillejo-saenz-p-samanes-miranda-a-y-guerra-paris-f","Granja de porcina en Navarra","42.19821","-1.63491","Coordinates","Clavel, Valtierra, 31514, Navarra, España","Navarra","Navarra","Castillejo Saenz P Samanes Miranda A Y Guerra Paris F","Castillejo Saenz P Samanes Miranda A Y Guerra Paris F","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3562","10499-can-valls","Granja de porcina en Lleida","41.911066","1.287557","Coordinates","Pol Agr. 5 , Par. 5, 25749, Vilanova De L'aguda, Lleida, España","Lleida","Catalunya","Can Valls, Sat Num. 5238","Can Valls","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3621","9916-jovianma-scl","Granja de porcina en Zamora","41.227083","-5.763778","Coordinates","La Dehesita, Mayalde, 49718, Zamora, España","Zamora","Castilla y León","Jovianma, S.c.l.","Jovianma, S.c.l.","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3687","9751-mas-caseta-den-grau","Granja de porcina en Barcelona","41.922205","2.301122","Coordinates","Caseta D'en Grau, 08506, Calldetenes, Barcelona, España","Barcelona","Cataluña","Sat Caseta D'en Grau","Mas Caseta D´en Grau","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3753","7897-cremencio-ortega-y-dos-mas-sc","Granja de porcina en Burgos","42.127628","-3.909975","Coordinates","Pol.1, Paraje: Maricasa, Mahamud, 09342, Burgos, España","Burgos","Castilla y León","Cremencio Ortega Y Dos Más, S.c.","Cremencio Ortega Y Dos Más, S.c.","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3759","9514-de-la-maza-martin-sc","Granja de porcina en Burgos","42.101728","-3.971747","Coordinates","Caño De La Nuez, Santa Maria Del Campo, 09342, Santa María Del Campo, Burgos, España","Burgos","Castilla y León","De La Maza Martín, S.c.","De La Maza Martín, S.c.","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3812","1167-es220640000019-cerdos-blecua-y-torres","Granja de porcina en Huesca","42.086979","-0.18602","Coordinates","Parcela 169, 79 Pol 7, Blecua, 22134, Blecua Y Torres, Huesca, España","Huesca","Aragón","Agropecuaria Lafon, Sc","Cerdos-blecua Y Torres","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3813","7541-es221100000163-cerdos-fonz","Granja de porcina en Huesca","41.991681","0.207572","Coordinates","Parcelas 110-112, Poligono 8, Cofita, 22422, Fonz, Huesca, España","Huesca","Aragón","Hnos. Pueo Buil S.c.","Cerdos-fonz","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3843","10631-es221360000172-lalueza","Granja de porcina en Huesca","41.921061","-0.285686","Coordinates","503, Marcen, 22268, Lalueza, Huesca, España","Huesca","Aragón","Escobar Y Toya, S.c.","Lalueza","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3883","9885-es221160000140-granen","Granja de porcina en Huesca","41.858727","-0.380498","Coordinates","Poligono 13, Montesusin, 22255, Grañén, Huesca, España","Huesca","Aragón","Maca Ganadera, S.c.","Grañén","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3891","11036-es221740000075-peralta-de-alcofea","Granja de porcina en Huesca","41.889047","0.094567","Coordinates","5, Parcela, Peralta De Alcofea, 22000, Huesca, España","Huesca","Aragón","La Loma 2.0, Sc.","Peralta De Alcofea","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3896","10114-es221160000143-granen","Granja de porcina en Huesca","41.94","-0.36","Coordinates","11, Parcela, Montesusin, 22269, Grañén, Huesca, España","Huesca","Aragón","Hermanos Alegre Salcedo Sc","Grañen","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3897","9692-es220230000013-almuniente","Granja de porcina en Huesca","41.905439","-0.453601","Coordinates","Parcela 50, Poligono 5, Frula, 22255, Almuniente, Huesca, España","Huesca","Aragón","Ganaderia Izquierdo, Sc.","Almuniente","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3912","6378-granja-sala","Granja de porcina y cerdas en Lérida","41.987351","1.079933","Coordinates","Finca Riba Gran -torrec-, 25735, Vilanova De Meià, Lleida, España","Lérida","Cataluña","Sala Solanes, S.c.p.","Granja Sala","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"3936","10517-cal-sito","Granja de porcina en Lleida","41.975853","1.02809","Coordinates","Pol Agr. 5 , Par. 377, 25735, Vilanova De Meià, Lleida, España","Lleida","Catalunya","Germans Serra Corts, Scp","Cal Sito","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"4010","8349-explotacion-manuel-e-maria","Granja de porcina en Ourense","42.133","-7.666","Coordinates","Do Rio, Sarreaus, 32631, Ourense, España","Ourense","","Manuel E Maria, S.c.","Explotacion Manuel E Maria","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"4056","10177-es441690000021-ojos-negros","Granja de porcina en Teruel","40.73782","-1.500291","Coordinates","Nueva, Ojos Negros, 44313, Teruel, España","Teruel","Aragón","Valsanz","Ojos Negros","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"4095","2890-es500740000127-cerdos-caspe","Granja de porcina en Zaragoza","41.291951","-0.022223","Coordinates","Pol 43 Parc 75, 103, 104, 105, Caspe, 50700, Zaragoza, España","Zaragoza","Aragón","Perena S.c.","Cerdos-caspe","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"4112","2959-es500950000299-cerdos-ejea-de-los-caballeros","Granja de porcina en Zaragoza","42.221541","-1.111417","Coordinates","Poligono 207 Parcela 34, Farasdues, 50695, Ejea De Los Caballeros, Zaragoza, España","Zaragoza","Aragón","Agropecuaria Farasdues S.c.","Cerdos-ejea De Los Caballeros","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"4120","4042-es502520000106-cerdos-tauste","Granja de porcina y cerdas en Zaragoza","41.957484","-1.365273","Coordinates","Parcelas Nº 27 Y 28 Del Polígono Catastral Nº 17, Tauste, 50660, Zaragoza, España","Zaragoza","Aragón","Exgata","Cerdos-tauste","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"4127","9854-es502520000163-tauste","Granja de porcina en Zaragoza","41.963636","-1.193558","Coordinates","Hernan Cortés, Tauste, 50660, Zaragoza, España","Zaragoza","Aragón","Granja El Cubilar S.c","Tauste","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"97","9018-amador-gallego-alfageme","Granja de porcina en Valladolid","41.742994","-5.330983","Coordinates","Torrejón, San Pedro De Latarce, 47851, Valladolid, España","Valladolid","Castilla y León","Amador Galego Alfageme","Amador Gallego Alfageme","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"157","11292-es500950000298-ejea-de-los-caballeros","Granja de porcina en Zaragoza","42.124951","-1.243216","Coordinates","104, Parcela, Ejea De Los Caballeros, 50600, Zaragoza, España","Zaragoza","Aragón","Francisco Javier Sanmiguel Casaos","Es500950000298 Ejea De Los Caballeros","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"212","946-es220530000123-cerdos-benabarre","Granja de porcina en Huesca","42.051148","0.457996","Coordinates","Nuevo, Purroy De La Solana, 22589, Benabarre, Huesca, España","Huesca","Aragón","Blas Zanuy Porquet","Cerdos-benabarre","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"237","10691-es220150000043-alcala-del-obispo","Granja de porcina en Huesca","42.099994","-0.316624","Coordinates","4, Ola, 22135, Alcalá Del Obispo, Huesca, España","Huesca","Aragón","Jesus Francisco Satue Audina","Alcalá Del Obispo","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"255","10229-es221810000015-piraces","Granja de porcina en Huesca","41.987879","0.316769","Coordinates","518, Parcela, Piraces, 22268, Piracés, Huesca, España","Huesca","Aragón","Roberto Elfau Caudevilla","Piracés","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"262","972-es221160000113-cerdos-granen","Granja de porcina en Huesca","41.955413","-0.35497","Coordinates","Maximo Escuer, 28, Callen, 22260, Grañén, Huesca, España","Huesca","Aragón","Miguel Serrano Becana","Cerdos-grañén","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"263","9919-es220800000082-capella","Granja de porcina en Huesca","42.200791","0.426319","Coordinates","Pol 3 Par 275 Y 281, Capella, 22480, Huesca, España","Huesca","Aragón","Bruballa Grau Jose Ramon","Capella","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"291","11441-es222030000018-salillas","Granja de porcina en Huesca","41.97","-0.212","Coordinates","Alta, Salillas, 22110, Huesca, España","Huesca","Aragón","Pablo Lecina Lacambra","Salillas","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"298","10159-es220490000019-barbues","Granja de porcina en Huesca","41.983303","-0.473335","Coordinates","Pg 510, Barbues, 22255, Barbués, Huesca, España","Huesca","Aragón","Antonio Revuelta Lisa","Barbués","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"303","10204-es222260000006-tardienta","Granja de porcina en Huesca","41.956004","-0.524791","Coordinates","16, Tardienta, 22253, Huesca, España","Huesca","Aragón","Lecina Otal, Jose Ramon","Tardienta","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"307","6909-es222540000150-cerdos-zaidin","Granja de porcina en Huesca","41.657236","0.265955","Coordinates","Parcela 112 Poligono 14, Zaidin, 22530, Zaidín, Huesca, España","Huesca","Aragón","Sergio Garcia Abad","Cerdos-zaidín","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"316","5445-es221370000112-cerdos-lanaja","Granja de porcina en Huesca","41.783895","-0.257953","Coordinates","Importado De Agricultura - Sin Datos, Orillena, 22000, Lanaja, Huesca, España","Huesca","Aragón","Borruel Arasanz, Luis Miguel","Cerdos-lanaja","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"324","11003-es221370000137-lanaja","Granja de porcina en Huesca","41.805","-0.304","Coordinates","7, Lanaja, 22250, Huesca, España","Huesca","Aragón","Lucas Lorenzo Mallada Collado","Lanaja","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"334","10749-es222130000173-sarinena","Granja de porcina en Huesca","41.793535","-0.248868","Coordinates","17, Sariñena, 22200, Huesca, España","Huesca","Aragón","David Marcen Moreno","Sariñena","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"338","11257-es220410000037-azara","Granja de porcina en Huesca","42.049876","-0.045284","Coordinates","Poligono 6 Parcela 39 Y 41, Azara, 22311, Huesca, España","Huesca","Aragón","Javier Lacambra Villa","Azara","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"343","6733-barrutia-martinez-fernando","Granja de porcina en Navarra","42.353333","-1.6575","Coordinates","Parcela 41 Del Polígono 08 , Caparroso (navarra), Caparroso, 31380, Navarra, España","Navarra","Navarra","Fernando Barrutia Martinez","Barrutia Martínez, Fernando","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"411","10698-explotacion-de-ganado-porcino","Granja de porcina en Murcia","37.689964","-1.563406","Coordinates","El Horcajo, Hinojar, 30816, Lorca, Murcia, España","Murcia","Región de Murcia","Jose Galindo García","Explotación De Ganado Porcino","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"414","7385-explotacion-porcina-de-cebo","Granja de porcina en Murcia","37.738396","-1.859822","Coordinates","Casa Nueva, Dip. La Tova, Parroquia De La Fuensanta, 30800, Lorca, Murcia, España","Murcia","Región de Murcia","Francisco Sanchez Galera","Explotacion Porcina De Cebo","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"456","11347-granja-en-paraje-las-labores","Granja de porcina en Almería","37.4638","-1.89","Coordinates","Las Labores,, Huercal-overa, 04600, Huércal-overa, Almería, España","Almería","Andalucía","Gerónimo García Sánchez","Granja En Paraje Las Labores","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"466","1254-es442320000063-cerdos-torrijo-del-campo","Granja de porcina en Teruel","40.641834","-0.893983","Coordinates","Poligono 508, Parcelas 20202 Y 10202, Torrijo Del Campo, 44393, Teruel, España","Teruel","Aragón","José Emilio Sanchez Muñoz","Cerdos-torrijo Del Campo","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"503","6296-gabriel-gonzalez-perez","Granja de porcina y cerdas en Murcia","37.772694","-1.335429","Coordinates","Cañadas, Polígono 31 Parcelas 64 Y 65, Alhama De Murcia, 30837, Murcia, España","Murcia","Región de Murcia","Gabriel González Pérez","Gabriel González Pérez","GranjaPorcinaIntensivaDeCerdas","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
"515","716-es501510000013-cerdos-luna","Granja de porcina en Zaragoza","42.104758","-0.935067","Coordinates","Parcela 52 - Polígono 514, Luna, 50610, Zaragoza, España","Zaragoza","Aragón","Juan Carlos Ezquerra Liso","Cerdos-luna","GranjaPorcinaIntensiva","https://granjastransparentes.es/images/animals/pig.png","1","","2024-03-01T00:00:00.000000Z","2024-03-01T00:00:00.000000Z"
